Respondent_ID,True_Segment,Employment_Status,Industry_Sector,Org_Level,Work_Experience_Years,Org_Size,Age_Band,Gender,Prior_AI_Experience,Change_Frequency,AI_Strategy_Communicated,Training_Received,AI_Usage_Hours_Monthly,SEMDIFF_Trust,SEMDIFF_Empower,SEMDIFF_Intuitive,Rank_Training,Rank_Leadership,Rank_Evidence,Rank_JobSecurity,Rank_Peer,Scenario_Response,Barrier_Category,LEAD_1,LEAD_2,LEAD_3,MGMT_1,MGMT_2,CULT_1,CULT_2,CULT_3,PSAFE_1,PSAFE_2,CFAT_1,CFAT_2,RES_1,RES_2,RES_3,COMM_1,COMM_2,TRAIN_1,TRAIN_2,TRAIN_3,LIT_1,LIT_2,LIT_3,DLIT_1,DLIT_2,TRUST_1,TRUST_2,TRUST_3,ANX_1,ANX_2,PU_1,PU_2,PU_3,PEOU_1,PEOU_2,JSEC_1,JSEC_2,COLLAB_1,COLLAB_2,INFRA_1,INFRA_2,ENG_1,ENG_2,DCONF_1,DCONF_2,INTENT_1,INTENT_2,Leadership_Readiness_Score,Training_Quality_Score,AI_Trust_Score,Resistance_Score,Change_Fatigue_Score,Digital_Confidence_Score,Behavioural_Adoption_Intent_Score,AI_Readiness_Index,Digital_Maturity_Index,AI_Transformation_Readiness_Score,AI_Adopter_Flag,Contradictory_Response_Flag
555,AI Champion,Full-time employed,Banking & Financial Services,Middle Manager,11 to 15 years,Fewer than 50,25 to 34,Male,"Yes, frequently",Never,"Yes, clearly and in detail","Yes, structured and ongoing training",9.1,5,5.0,5.0,2,4,3,5.0,1.0,Ask a colleague for help before trying it,Distrust of AI accuracy,4,5,5,4.0,4.0,4,3,5,,3.0,1.0,2.0,1,1,2,4,4,5,5,5,4.0,4.0,3,4.0,4.0,5,5,5,1,1,5,5,5,4,4,1.0,2.0,4.0,3.0,5.0,5.0,5,4,5,5,5,5,82.14,100.0,100.0,10.0,12.5,87.5,82.01,95.0,89.23,96.01,1,0
556,Transformation Leader,Full-time employed,Education,Middle Manager,6 to 10 years,"1,001 to 10,000",35 to 44,Female,"Yes, frequently",Rarely (once),"No, but it is rumoured / informally discussed",Informal / self-directed learning only,3.0,4,3.0,4.0,1,4,2,5.0,3.0,Wait for formal instructions before using it,Lack of time,3,3,4,4.0,5.0,4,4,4,4.0,4.0,2.0,3.0,1,1,1,4,3,4,5,5,5.0,4.0,5,4.0,3.0,3,3,4,3,3,3,3,3,4,5,3.0,3.0,4.0,3.0,4.0,3.0,4,4,5,4,4,4,67.86,66.92,58.33,20.0,37.5,75.0,62.81,60.0,64.78,45.12,0,0
557,Transformation Leader,Full-time employed,Government / Public Sector,Middle Manager,Less than 2 years,"1,001 to 10,000",25 to 34,Male,"Yes, occasionally",Sometimes (2 to 3 times),"Yes, clearly and in detail","Yes, structured and ongoing training",,4,3.0,4.0,3,1,2,5.0,4.0,Try to figure it out myself immediately,No real barrier / fully ready,5,5,5,3.0,3.0,4,4,4,4.0,4.0,2.0,3.0,1,1,1,4,5,4,3,3,3.0,3.0,3,4.0,3.0,3,3,4,2,2,4,3,2,4,4,2.0,4.0,5.0,1.0,3.0,3.0,5,5,5,5,4,4,82.14,58.33,58.33,20.0,37.5,81.25,85.67,62.5,69.13,80.57,0,0
558,Cautious Pragmatist,Full-time employed,Manufacturing,Individual Contributor,Less than 2 years,Fewer than 50,35 to 44,Female,"Yes, occasionally",Constantly (more than 6 times),"Yes, but only in general terms","Yes, a one-time session or workshop",4.8,3,4.0,2.0,1,3,2,4.0,5.0,Ask a colleague for help before trying it,Lack of leadership support,3,2,3,3.0,3.0,5,3,4,2.0,3.0,4.0,3.0,2,2,2,3,2,2,4,2,2.0,2.0,3,4.0,,3,4,3,3,3,4,4,4,2,3,2.0,2.0,2.0,4.0,3.0,2.0,4,3,4,3,4,4,42.86,36.04,58.33,25.0,62.5,62.5,57.93,57.5,54.99,59.67,1,0
559,Cautious Pragmatist,Full-time employed,IT / Technology,Individual Contributor,6 to 10 years,50 to 200,25 to 34,Male,"No, never",Sometimes (2 to 3 times),"Yes, but only in general terms",No training received,1.3,3,3.0,2.0,3,5,2,1.0,4.0,Try to figure it out myself immediately,Poor infrastructure / tools,3,3,2,2.0,2.0,3,3,3,3.0,3.0,3.0,3.0,3,3,3,2,4,2,3,3,3.0,3.0,2,3.0,,4,4,4,3,3,4,3,4,3,3,3.0,3.0,3.0,4.0,2.0,2.0,3,3,2,2,3,4,39.29,24.79,75.0,50.0,50.0,37.5,79.63,62.5,29.51,46.88,1,0
560,Cautious Pragmatist,Full-time employed,Insurance,Team Lead / Supervisor,,50 to 200,35 to 44,Female,"Yes, occasionally",Sometimes (2 to 3 times),"Yes, but only in general terms","Yes, structured and ongoing training",2.8,3,3.0,2.0,1,2,4,5.0,3.0,Avoid using it for as long as possible,Lack of time,4,4,4,4.0,3.0,3,4,3,3.0,3.0,3.0,3.0,2,1,1,3,3,4,3,3,4.0,4.0,4,3.0,3.0,3,3,3,4,4,2,2,1,4,3,3.0,3.0,3.0,2.0,3.0,4.0,3,2,4,3,3,3,64.29,58.33,50.0,25.0,50.0,56.25,55.13,37.5,54.29,62.97,1,0
561,AI Champion,Full-time employed,Healthcare,Senior Manager / Director,2 to 5 years,"1,001 to 10,000",35 to 44,Male,"Yes, frequently",Rarely (once),"No, but it is rumoured / informally discussed","Yes, a one-time session or workshop",16.0,5,5.0,5.0,2,5,1,4.0,3.0,Try to figure it out myself immediately,No real barrier / fully ready,5,5,5,4.0,4.0,5,5,5,3.0,4.0,2.0,2.0,2,1,2,4,4,2,3,4,4.0,5.0,4,4.0,4.0,4,5,5,2,3,4,4,5,4,4,3.0,2.0,3.0,3.0,4.0,4.0,4,5,5,4,4,5,85.71,43.25,91.67,25.0,25.0,81.25,85.42,80.0,81.52,77.25,1,0
562,Transformation Leader,Full-time employed,Insurance,Team Lead / Supervisor,2 to 5 years,"1,001 to 10,000",25 to 34,Female,"Yes, only once or twice",Sometimes (2 to 3 times),"Yes, but only in general terms","Yes, a one-time session or workshop",17.8,4,3.0,5.0,3,2,1,5.0,4.0,Raise a concern with my manager about the lack of preparation,No real barrier / fully ready,4,5,5,5.0,5.0,3,4,4,4.0,5.0,1.0,2.0,3,3,3,4,5,3,3,3,4.0,4.0,4,4.0,3.0,3,3,3,3,4,5,5,4,4,4,4.0,4.0,4.0,1.0,2.0,2.0,4,4,4,5,4,5,92.86,43.25,50.0,60.0,12.5,75.0,74.96,65.0,65.18,62.55,1,0
563,Change Fatigued,Full-time employed,Manufacturing,Individual Contributor,2 to 5 years,"More than 10,000",45 to 54,Male,"No, never",Constantly (more than 6 times),"No, there is no visible AI strategy",No training received,1.0,3,3.0,3.0,1,5,3,2.0,4.0,Wait for formal instructions before using it,Fear of job loss,3,3,2,3.0,4.0,3,4,3,3.0,4.0,5.0,5.0,4,4,3,3,3,3,2,2,3.0,3.0,3,3.0,3.0,5,3,4,2,3,2,2,3,3,2,4.0,4.0,2.0,4.0,2.0,2.0,2,2,3,3,4,3,50.0,19.83,75.0,70.0,100.0,50.0,73.42,52.5,34.93,53.83,1,0
564,Cautious Pragmatist,Full-time employed,Education,Individual Contributor,6 to 10 years,"1,001 to 10,000",45 to 54,Prefer not to say,"Yes, occasionally",Sometimes (2 to 3 times),"No, there is no visible AI strategy","Yes, structured and ongoing training",13.8,5,3.0,3.0,1,2,4,3.0,5.0,Ask a colleague for help before trying it,Lack of time,3,2,3,3.0,3.0,2,3,3,3.0,3.0,2.0,3.0,3,4,3,3,2,3,3,3,3.0,3.0,2,,3.0,4,3,4,2,4,4,4,4,2,3,2.0,2.0,3.0,3.0,3.0,3.0,4,4,2,3,4,4,42.86,50.0,66.67,45.0,37.5,43.75,79.24,60.0,54.27,58.84,1,0
565,Cautious Pragmatist,Currently a student with prior work experience,Consulting,Team Lead / Supervisor,2 to 5 years,"1,001 to 10,000",35 to 44,Female,"Yes, only once or twice",Sometimes (2 to 3 times),"No, but it is rumoured / informally discussed","Yes, a one-time session or workshop",4.9,4,4.0,2.0,1,4,2,3.0,5.0,Try to figure it out myself immediately,Lack of training,3,3,3,2.0,3.0,3,3,3,4.0,4.0,3.0,3.0,2,2,3,3,3,3,4,4,3.0,3.0,4,3.0,3.0,3,3,4,3,3,4,4,4,3,2,3.0,2.0,4.0,3.0,2.0,2.0,2,3,4,5,4,4,46.43,57.67,58.33,35.0,50.0,68.75,48.76,57.5,55.14,47.52,1,0
566,Cautious Pragmatist,Full-time employed,Banking & Financial Services,Individual Contributor,Less than 2 years,"201 to 1,000",45 to 54,Female,"Yes, occasionally",Rarely (once),"Yes, but only in general terms",Informal / self-directed learning only,1.7,3,3.0,4.0,2,1,5,3.0,4.0,Raise a concern with my manager about the lack of preparation,Lack of time,4,5,3,3.0,3.0,3,3,3,4.0,3.0,1.0,2.0,1,1,2,2,3,4,4,4,2.0,3.0,3,4.0,3.0,3,3,3,2,3,3,3,2,2,3,3.0,3.0,3.0,3.0,2.0,4.0,3,4,4,3,4,4,57.14,54.75,50.0,25.0,12.5,62.5,71.49,47.5,50.78,33.76,1,0
567,Change Fatigued,Full-time employed,Healthcare,Team Lead / Supervisor,More than 15 years,50 to 200,45 to 54,Male,"Yes, only once or twice",Constantly (more than 6 times),"No, but it is rumoured / informally discussed",No training received,2.2,3,3.0,2.0,1,4,5,2.0,3.0,Avoid using it for as long as possible,Poor infrastructure / tools,3,4,3,2.0,3.0,4,3,4,3.0,3.0,4.0,3.0,3,3,3,3,2,3,2,2,2.0,3.0,3,3.0,3.0,3,3,3,5,4,2,3,2,3,2,2.0,3.0,2.0,3.0,3.0,2.0,2,1,2,2,3,2,46.43,19.83,50.0,45.0,62.5,37.5,57.47,35.0,35.87,51.97,0,0
568,AI Champion,Full-time employed,,Middle Manager,6 to 10 years,"201 to 1,000",25 to 34,Male,"Yes, occasionally",Rarely (once),"Yes, clearly and in detail",Informal / self-directed learning only,8.4,4,4.0,5.0,3,5,2,4.0,1.0,Wait for formal instructions before using it,Lack of training,5,5,5,5.0,5.0,4,4,3,4.0,4.0,2.0,1.0,2,2,1,3,3,4,4,4,3.0,3.0,4,4.0,4.0,3,3,3,2,2,4,5,5,4,4,2.0,2.0,5.0,2.0,4.0,4.0,4,4,5,5,5,4,85.71,54.75,50.0,20.0,12.5,87.5,66.5,72.5,82.25,94.7,1,0
569,Cautious Pragmatist,Full-time employed,IT / Technology,Senior Manager / Director,2 to 5 years,Fewer than 50,35 to 44,Male,"Yes, occasionally",Often (4 to 6 times),"Yes, but only in general terms","Yes, a one-time session or workshop",1.3,2,3.0,4.0,1,4,5,2.0,3.0,,Lack of time,3,2,3,3.0,4.0,3,3,3,3.0,4.0,2.0,3.0,2,2,2,2,3,4,4,4,3.0,3.0,4,4.0,4.0,2,2,2,2,2,3,3,3,3,3,2.0,1.0,3.0,3.0,4.0,3.0,4,3,3,4,3,3,46.43,64.88,25.0,20.0,37.5,68.75,37.86,47.5,56.18,68.94,0,0
570,Cautious Pragmatist,Full-time employed,IT / Technology,Team Lead / Supervisor,11 to 15 years,"More than 10,000",55 and above,Male,"Yes, occasionally",Constantly (more than 6 times),"No, there is no visible AI strategy","Yes, a one-time session or workshop",3.3,3,3.0,4.0,2,5,4,3.0,1.0,Ask a colleague for help before trying it,Poor infrastructure / tools,2,3,3,3.0,3.0,4,3,3,4.0,4.0,4.0,3.0,2,2,1,3,2,3,2,2,3.0,3.0,3,2.0,2.0,4,4,3,3,2,2,3,2,3,3,3.0,3.0,3.0,2.0,4.0,4.0,2,3,2,2,4,3,42.86,28.83,66.67,30.0,62.5,25.0,73.63,52.5,42.24,60.06,1,0
571,Cautious Pragmatist,Self-employed / Business owner,Manufacturing,Middle Manager,11 to 15 years,"201 to 1,000",25 to 34,Male,"Yes, only once or twice",Never,,No training received,3.4,3,3.0,4.0,1,2,5,4.0,3.0,Avoid using it for as long as possible,Poor infrastructure / tools,3,3,3,2.0,2.0,1,2,3,4.0,3.0,3.0,,4,3,3,4,4,1,2,2,2.0,3.0,3,,4.0,3,3,4,2,2,2,3,2,3,4,3.0,3.0,2.0,4.0,5.0,4.0,4,3,4,4,4,3,50.0,9.92,58.33,55.0,25.0,75.0,60.15,55.0,72.48,32.88,1,0
572,Change Fatigued,Full-time employed,,Middle Manager,2 to 5 years,"1,001 to 10,000",35 to 44,Male,"Yes, only once or twice",Constantly (more than 6 times),"Yes, clearly and in detail",Informal / self-directed learning only,2.4,2,3.0,2.0,1,4,3,5.0,2.0,Avoid using it for as long as possible,Lack of training,4,4,4,1.0,2.0,2,3,2,2.0,3.0,5.0,5.0,2,3,3,3,3,2,3,3,2.0,1.0,1,3.0,3.0,3,2,3,3,3,2,2,3,2,2,3.0,3.0,4.0,2.0,2.0,3.0,3,2,4,3,3,3,50.0,30.42,41.67,45.0,100.0,56.25,31.5,37.5,46.52,55.28,0,0
573,Cautious Pragmatist,Full-time employed,Other,Team Lead / Supervisor,More than 15 years,"More than 10,000",25 to 34,Male,"Yes, occasionally",Sometimes (2 to 3 times),"No, there is no visible AI strategy",Informal / self-directed learning only,,4,1.0,4.0,1,5,3,4.0,2.0,Ask a colleague for help before trying it,Fear of job loss,3,2,2,2.0,2.0,4,4,4,4.0,4.0,2.0,2.0,4,2,4,2,3,2,3,2,2.0,2.0,2,3.0,2.0,2,3,3,1,2,3,3,3,3,4,3.0,4.0,3.0,3.0,3.0,2.0,4,4,3,3,4,3,32.14,24.33,41.67,60.0,25.0,43.75,55.48,57.5,38.58,51.14,1,0
574,Change Fatigued,Full-time employed,Insurance,Team Lead / Supervisor,6 to 10 years,"201 to 1,000",25 to 34,Male,"No, never",Constantly (more than 6 times),"No, but it is rumoured / informally discussed",No training received,1.1,2,2.0,3.0,1,5,3,4.0,2.0,Wait for formal instructions before using it,Lack of training,3,3,2,4.0,3.0,3,3,3,4.0,4.0,4.0,,2,3,3,3,3,3,2,2,4.0,4.0,3,3.0,3.0,2,3,2,4,3,3,4,2,2,3,3.0,4.0,2.0,3.0,3.0,3.0,2,2,3,3,3,4,50.0,19.83,33.33,50.0,75.0,50.0,27.68,40.0,42.01,10.45,0,0
575,Change Fatigued,Currently a student with prior work experience,Healthcare,Individual Contributor,2 to 5 years,50 to 200,Under 25,Male,"Yes, occasionally",Constantly (more than 6 times),"No, there is no visible AI strategy",No training received,3.7,4,3.0,3.0,1,4,5,,2.0,Raise a concern with my manager about the lack of preparation,Lack of leadership support,2,2,2,2.0,2.0,2,2,2,3.0,3.0,4.0,4.0,4,3,3,3,3,2,3,2,3.0,2.0,2,3.0,3.0,3,3,4,3,3,3,3,4,3,3,3.0,4.0,2.0,,4.0,3.0,2,1,3,2,2,4,32.14,19.83,58.33,60.0,75.0,43.75,64.27,55.0,49.79,43.38,1,0
576,Cautious Pragmatist,Full-time employed,Insurance,Individual Contributor,11 to 15 years,50 to 200,25 to 34,Female,"Yes, frequently",Rarely (once),"No, there is no visible AI strategy","Yes, a one-time session or workshop",6.0,4,3.0,4.0,2,3,5,4.0,1.0,Ask a colleague for help before trying it,Lack of training,3,3,3,3.0,2.0,3,4,3,4.0,4.0,3.0,2.0,3,2,2,3,3,3,4,3,3.0,3.0,3,3.0,,5,4,4,1,1,4,3,2,4,2,3.0,3.0,3.0,4.0,3.0,3.0,3,3,3,3,5,5,46.43,50.46,83.33,40.0,37.5,43.75,95.18,70.0,49.77,35.06,1,0
577,Digital Resister,Full-time employed,IT / Technology,Team Lead / Supervisor,6 to 10 years,"1,001 to 10,000",45 to 54,Female,"Yes, occasionally",Sometimes (2 to 3 times),"No, there is no visible AI strategy",No training received,0.6,2,1.0,1.0,2,5,4,1.0,3.0,Wait for formal instructions before using it,Lack of training,2,2,1,3.0,3.0,2,2,2,2.0,2.0,2.0,3.0,4,5,4,1,1,2,3,3,2.0,2.0,2,3.0,1.0,2,2,2,3,3,2,2,2,2,3,3.0,4.0,2.0,3.0,3.0,,2,2,1,1,2,2,21.43,24.79,25.0,75.0,37.5,12.5,50.37,32.5,20.31,10.91,1,0
578,Cautious Pragmatist,Self-employed / Business owner,Education,Individual Contributor,More than 15 years,50 to 200,Under 25,Male,"Yes, only once or twice",Sometimes (2 to 3 times),"No, but it is rumoured / informally discussed",Informal / self-directed learning only,1.2,3,3.0,2.0,2,4,1,5.0,3.0,Raise a concern with my manager about the lack of preparation,Distrust of AI accuracy,5,3,4,4.0,3.0,5,5,5,2.0,2.0,3.0,3.0,3,3,3,3,3,3,4,4,4.0,3.0,3,3.0,3.0,4,3,4,2,1,3,3,4,2,2,2.0,2.0,,4.0,5.0,4.0,2,4,4,3,3,4,64.29,48.67,66.67,40.0,50.0,56.25,67.56,60.0,55.78,67.48,1,0
579,Change Fatigued,Not currently employed,Banking & Financial Services,Team Lead / Supervisor,More than 15 years,"201 to 1,000",25 to 34,Male,"Yes, only once or twice",Often (4 to 6 times),"Yes, but only in general terms","Yes, a one-time session or workshop",1.0,2,2.0,1.0,1,5,4,2.0,3.0,Raise a concern with my manager about the lack of preparation,Lack of training,3,4,3,4.0,3.0,2,3,4,2.0,3.0,5.0,4.0,2,2,2,4,3,3,2,2,2.0,1.0,2,2.0,2.0,3,3,2,3,3,3,2,2,2,2,4.0,4.0,3.0,4.0,2.0,2.0,3,2,2,2,5,3,60.71,28.83,41.67,45.0,87.5,25.0,31.76,37.5,21.59,67.08,0,0
580,Cautious Pragmatist,Currently a student with prior work experience,Banking & Financial Services,Middle Manager,6 to 10 years,,55 and above,Female,"Yes, only once or twice",,"Yes, clearly and in detail","Yes, a one-time session or workshop",7.6,4,3.0,3.0,3,2,1,5.0,4.0,Wait for formal instructions before using it,Poor infrastructure / tools,2,2,3,3.0,3.0,3,3,3,2.0,2.0,3.0,3.0,3,2,3,4,3,2,3,2,3.0,3.0,3,1.0,1.0,3,3,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,2.0,3.0,3,4,2,3,3,3,46.43,28.83,50.0,45.0,50.0,18.75,51.12,50.0,34.94,41.98,1,0
581,Cautious Pragmatist,Full-time employed,IT / Technology,Middle Manager,6 to 10 years,"201 to 1,000",25 to 34,Female,"Yes, occasionally",Sometimes (2 to 3 times),"No, but it is rumoured / informally discussed","Yes, a one-time session or workshop",0.6,4,4.0,3.0,1,2,5,3.0,4.0,Try to figure it out myself immediately,Poor infrastructure / tools,3,3,4,3.0,3.0,4,4,3,3.0,3.0,1.0,2.0,1,1,1,3,3,3,3,3,2.0,3.0,3,4.0,4.0,5,3,4,2,2,4,5,5,3,3,2.0,2.0,2.0,3.0,4.0,4.0,4,4,3,3,5,4,53.57,43.25,75.0,10.0,12.5,62.5,90.83,75.0,53.64,73.19,0,0
582,Cautious Pragmatist,Full-time employed,IT / Technology,Individual Contributor,2 to 5 years,50 to 200,45 to 54,Female,"Yes, only once or twice",Sometimes (2 to 3 times),"No, but it is rumoured / informally discussed",No training received,2.5,3,3.0,3.0,2,4,3,5.0,1.0,Try to figure it out myself immediately,Lack of training,3,3,2,4.0,3.0,2,3,1,3.0,2.0,2.0,1.0,2,3,2,4,4,3,3,3,3.0,3.0,4,3.0,3.0,4,2,3,2,2,1,2,2,3,3,3.0,3.0,2.0,3.0,3.0,3.0,3,3,3,3,3,3,57.14,29.75,50.0,40.0,12.5,50.0,51.76,45.0,46.84,71.76,0,0
583,AI Champion,Full-time employed,IT / Technology,Individual Contributor,11 to 15 years,"201 to 1,000",55 and above,Male,"Yes, frequently",Rarely (once),"No, but it is rumoured / informally discussed","Yes, a one-time session or workshop",24.5,5,4.0,4.0,3,4,2,5.0,1.0,Wait for formal instructions before using it,No real barrier / fully ready,5,5,5,5.0,5.0,5,4,4,3.0,3.0,1.0,2.0,1,2,2,3,3,5,4,4,4.0,4.0,5,4.0,3.0,5,5,5,1,1,4,3,4,4,4,2.0,1.0,4.0,3.0,4.0,5.0,5,5,4,3,5,5,85.71,72.08,100.0,15.0,12.5,62.5,100.0,85.0,75.84,100.0,1,0
584,Cautious Pragmatist,Part-time employed,Retail & E-commerce,Senior Manager / Director,11 to 15 years,"201 to 1,000",45 to 54,Female,"Yes, occasionally",Sometimes (2 to 3 times),"Yes, clearly and in detail","Yes, structured and ongoing training",4.2,4,3.0,2.0,2,4,1,5.0,3.0,Try to figure it out myself immediately,Lack of time,3,3,4,3.0,4.0,5,4,4,4.0,4.0,4.0,3.0,2,3,4,3,3,4,4,4,2.0,2.0,3,2.0,2.0,4,3,3,2,2,3,3,4,2,1,2.0,2.0,4.0,3.0,4.0,4.0,3,3,4,3,3,3,57.14,75.0,58.33,40.0,62.5,43.75,47.02,52.5,54.03,64.82,0,0
585,Digital Resister,Full-time employed,Consulting,Individual Contributor,More than 15 years,"1,001 to 10,000",45 to 54,Male,"No, never",Never,"No, there is no visible AI strategy",Informal / self-directed learning only,1.2,2,2.0,3.0,3,5,4,1.0,2.0,Raise a concern with my manager about the lack of preparation,Fear of job loss,2,1,3,2.0,3.0,3,2,3,3.0,3.0,1.0,1.0,3,4,4,2,2,3,2,1,3.0,,2,2.0,2.0,2,2,2,4,3,1,2,2,3,3,4.0,,,4.0,2.0,2.0,2,3,3,3,2,3,28.57,18.25,25.0,75.0,0.0,37.5,12.64,30.0,29.12,29.56,0,0
586,Cautious Pragmatist,Full-time employed,Retail & E-commerce,Individual Contributor,2 to 5 years,"201 to 1,000",55 and above,Male,"Yes, only once or twice",Sometimes (2 to 3 times),"No, but it is rumoured / informally discussed","Yes, structured and ongoing training",,3,3.0,2.0,2,5,1,3.0,4.0,Try to figure it out myself immediately,Lack of training,3,3,4,4.0,3.0,3,3,2,3.0,4.0,3.0,2.0,1,2,2,4,4,4,3,3,2.0,3.0,2,3.0,3.0,4,4,4,2,2,2,2,2,3,3,3.0,2.0,3.0,3.0,5.0,4.0,3,2,3,3,4,3,64.29,58.33,75.0,25.0,37.5,50.0,70.42,55.0,63.94,41.95,1,0
587,Transformation Leader,Full-time employed,Consulting,Middle Manager,6 to 10 years,"1,001 to 10,000",25 to 34,Male,"Yes, only once or twice",Never,"Yes, clearly and in detail","Yes, a one-time session or workshop",7.1,3,4.0,3.0,2,3,1,5.0,4.0,Raise a concern with my manager about the lack of preparation,No real barrier / fully ready,4,3,4,3.0,4.0,4,3,4,3.0,4.0,3.0,2.0,1,1,1,5,5,4,3,3,4.0,4.0,3,4.0,3.0,4,4,4,2,2,4,4,4,4,3,3.0,3.0,3.0,2.0,3.0,4.0,5,5,4,3,5,5,75.0,50.46,75.0,20.0,37.5,62.5,63.23,72.5,64.37,65.62,1,0
588,Cautious Pragmatist,Full-time employed,,C-Suite / Executive,More than 15 years,50 to 200,55 and above,Prefer not to say,"Yes, occasionally",Sometimes (2 to 3 times),"Yes, clearly and in detail","Yes, a one-time session or workshop",2.6,3,4.0,2.0,2,5,3,4.0,1.0,Avoid using it for as long as possible,Fear of job loss,3,3,3,3.0,4.0,4,3,4,3.0,3.0,2.0,2.0,2,2,2,4,4,3,3,4,4.0,4.0,4,2.0,2.0,3,4,4,1,2,3,2,4,3,3,3.0,4.0,2.0,4.0,2.0,2.0,3,3,3,4,3,4,60.71,50.46,66.67,40.0,25.0,43.75,38.59,62.5,37.16,58.54,0,0
589,Transformation Leader,Full-time employed,Manufacturing,Middle Manager,11 to 15 years,"201 to 1,000",35 to 44,Male,"Yes, frequently",Never,"No, but it is rumoured / informally discussed","Yes, structured and ongoing training",13.3,5,4.0,4.0,4,3,1,5.0,2.0,Raise a concern with my manager about the lack of preparation,No real barrier / fully ready,4,4,4,3.0,3.0,4,4,5,5.0,4.0,1.0,2.0,1,1,1,4,2,4,5,4,3.0,3.0,4,3.0,4.0,4,5,4,2,1,5,5,5,5,4,4.0,3.0,4.0,1.0,4.0,4.0,4,5,5,5,4,5,60.71,83.33,83.33,25.0,12.5,81.25,100.0,90.0,80.68,82.57,1,0
590,AI Champion,Not currently employed,Banking & Financial Services,Middle Manager,2 to 5 years,"1,001 to 10,000",25 to 34,Female,"Yes, frequently",Never,"Yes, clearly and in detail","Yes, a one-time session or workshop",46.7,5,4.0,5.0,3,5,2,4.0,1.0,Try to figure it out myself immediately,Lack of time,4,4,4,4.0,3.0,5,3,3,3.0,4.0,1.0,1.0,1,1,1,5,5,4,4,4,5.0,5.0,5,5.0,5.0,5,5,5,1,1,5,5,5,5,5,2.0,2.0,5.0,1.0,5.0,4.0,4,4,5,5,5,5,78.57,64.88,100.0,10.0,0.0,100.0,90.59,100.0,96.45,81.71,1,0
591,Digital Resister,Full-time employed,Other,Senior Manager / Director,Less than 2 years,50 to 200,45 to 54,Female,"Yes, only once or twice",Often (4 to 6 times),"Yes, but only in general terms",No training received,0.3,2,2.0,2.0,2,3,5,1.0,4.0,Wait for formal instructions before using it,Lack of training,3,3,3,1.0,1.0,2,1,1,2.0,2.0,3.0,3.0,5,5,5,3,3,3,2,2,2.0,,2,4.0,3.0,3,3,2,4,4,2,2,3,1,2,4.0,4.0,3.0,3.0,1.0,2.0,1,2,3,3,2,2,35.71,19.83,41.67,90.0,50.0,56.25,23.1,30.0,33.38,33.75,0,0
592,Cautious Pragmatist,Currently a student with prior work experience,Healthcare,Individual Contributor,More than 15 years,50 to 200,25 to 34,Female,"Yes, occasionally",Rarely (once),"Yes, but only in general terms",Informal / self-directed learning only,2.2,2,1.0,4.0,1,3,5,4.0,2.0,Raise a concern with my manager about the lack of preparation,Lack of training,4,4,4,2.0,2.0,3,3,3,4.0,4.0,3.0,3.0,3,2,3,2,2,4,3,3,4.0,4.0,3,4.0,3.0,1,1,1,3,3,3,3,2,3,4,2.0,3.0,4.0,2.0,4.0,4.0,4,4,3,3,3,2,46.43,42.58,0.0,40.0,50.0,56.25,17.24,35.0,55.87,45.33,0,0
593,Cautious Pragmatist,Currently a student with prior work experience,Insurance,Team Lead / Supervisor,6 to 10 years,"1,001 to 10,000",25 to 34,Female,"Yes, occasionally",Sometimes (2 to 3 times),"No, but it is rumoured / informally discussed",Informal / self-directed learning only,3.0,2,4.0,3.0,1,3,2,5.0,4.0,Try to figure it out myself immediately,Lack of leadership support,4,4,4,3.0,3.0,3,3,3,2.0,2.0,3.0,3.0,4,2,3,2,2,4,4,3,3.0,3.0,4,3.0,3.0,3,3,3,3,3,3,3,2,3,3,4.0,5.0,4.0,,2.0,2.0,2,3,3,3,3,3,53.57,48.67,50.0,65.0,50.0,50.0,36.93,47.5,41.45,42.24,1,0
594,Cautious Pragmatist,Full-time employed,Healthcare,Individual Contributor,11 to 15 years,"201 to 1,000",Under 25,Male,"Yes, frequently",Rarely (once),"Yes, but only in general terms",Informal / self-directed learning only,2.5,2,4.0,3.0,1,3,4,5.0,2.0,Wait for formal instructions before using it,Fear of job loss,5,4,4,2.0,3.0,4,5,3,3.0,3.0,2.0,2.0,3,3,2,4,3,4,3,3,3.0,3.0,3,3.0,3.0,3,3,3,2,1,3,3,3,2,2,3.0,3.0,3.0,2.0,2.0,2.0,4,4,3,4,4,3,64.29,42.58,50.0,45.0,25.0,56.25,53.71,52.5,43.51,69.23,0,0
595,AI Champion,Full-time employed,Manufacturing,Senior Manager / Director,Less than 2 years,"More than 10,000",25 to 34,Female,"Yes, occasionally",Never,"Yes, but only in general terms","Yes, a one-time session or workshop",14.0,4,5.0,5.0,3,4,1,,2.0,Try to figure it out myself immediately,Lack of training,4,4,3,5.0,5.0,4,5,5,4.0,3.0,1.0,1.0,1,2,1,4,4,4,4,5,3.0,5.0,4,5.0,4.0,5,5,4,2,2,5,5,5,4,4,3.0,2.0,3.0,2.0,5.0,,5,5,5,3,5,5,78.57,72.08,91.67,20.0,0.0,81.25,80.73,87.5,84.34,98.2,1,0
